topo_num,flow_num,target,label,prediction,rel_err
83,23,p25,263.13702,182.28554,0.30726004
83,24,p25,288.987,222.7556,0.22918469
83,25,p25,103.91201,98.97622,0.047499716
83,26,p25,51.886997,54.97628,0.059538722
83,27,p25,48.199997,40.864048,0.15219814
83,28,p25,120.57402,91.65439,0.23984963
83,29,p25,63.011993,91.13205,0.4462651
83,30,p25,238.112,160.3802,0.3264506
83,31,p25,120.59998,129.72476,0.07566154
83,32,p25,71.124016,57.856556,0.18653983
83,33,p25,56.487007,52.00947,0.07926667
83,34,p25,208.76198,181.26314,0.1317234
83,35,p25,63.924995,81.00112,0.2671275
83,36,p25,43.923996,49.06497,0.11704242
83,37,p25,264.71207,204.82079,0.22625065
83,38,p25,74.21199,55.73815,0.24893332
83,39,p25,266.64032,204.34143,0.23364389
83,40,p25,215.512,194.19781,0.0989002
83,41,p25,263.97507,205.72707,0.22065723
83,42,p25,127.015015,131.05717,0.03182423
83,43,p25,187.93698,176.69778,0.05980301
83,44,p25,261.64896,182.08717,0.30407834
83,45,p25,117.299,121.21711,0.03340268
83,46,p25,261.725,182.80602,0.301534
83,47,p25,41.624004,48.50475,0.16530716
83,48,p25,104.54901,100.68973,0.036913633
83,49,p25,126.32503,131.95572,0.04457307
83,50,p25,240.912,160.84229,0.33236086
83,51,p25,104.13702,100.50249,0.03490144
83,52,p25,103.637024,99.99175,0.035173476
83,53,p25,239.93704,158.92381,0.33764368
83,0,p50,182.08698,191.54092,0.051919937
83,1,p50,130.41199,125.19299,0.040019274
83,2,p50,81.761986,72.89036,0.10850555
83,3,p50,199.43697,181.16104,0.09163761
83,4,p50,70.22499,66.769295,0.04920894
83,5,p50,150.099,157.57632,0.049816012
83,6,p50,315.46198,219.99498,0.302626
83,7,p50,98.08699,74.23154,0.2432071
83,8,p50,61.98698,65.26135,0.052823544
83,9,p50,180.88702,186.32718,0.030074835
83,10,p50,395.54895,281.6466,0.28796017
83,11,p50,156.525,160.97437,0.028425932
83,12,p50,169.09901,151.59315,0.10352433
83,13,p50,240.74998,222.44353,0.076039314
83,14,p50,88.41202,73.59622,0.16757673
83,15,p50,129.837,124.534256,0.04084158
83,16,p50,314.824,217.73767,0.30838287
83,17,p50,63.875008,54.006115,0.15450317
83,18,p50,129.94899,124.78766,0.03971815
83,19,p50,315.962,257.45013,0.18518639
83,20,p50,393.16196,282.81445,0.28066677
83,21,p50,116.843025,155.7003,0.3325597
83,22,p50,180.91202,189.66034,0.04835677
83,23,p50,313.61194,218.0674,0.30465847
83,24,p50,328.03702,260.60815,0.20555258
83,25,p50,130.83704,124.76042,0.046444118
83,26,p50,63.26201,70.97371,0.121900916
83,27,p50,63.011993,53.892742,0.14472246
83,28,p50,147.77501,115.50072,0.21840155
83,29,p50,75.612,113.35934,0.4992242
83,30,p50,280.41196,192.03807,0.31515735
83,31,p50,143.94897,157.48712,0.09404826
83,32,p50,98.44902,74.42629,0.24401188
83,33,p50,70.200005,66.80873,0.04830873
83,34,p50,240.21202,223.1953,0.07084042
83,35,p50,79.18699,101.384125,0.2803129
83,36,p50,53.173996,63.65158,0.19704342
83,37,p50,304.24905,241.3193,0.20683628
83,38,p50,101.98697,71.855255,0.2954467
83,39,p50,306.23706,240.71356,0.21396333
83,40,p50,244.57501,229.3477,0.06226027
83,41,p50,303.62497,242.35751,0.20178664
83,42,p50,154.07452,158.94867,0.031635046
83,43,p50,220.38701,210.14775,0.04646033
83,44,p50,312.912,219.11713,0.29974836
83,45,p50,136.537,152.27852,0.11529124
83,46,p50,312.44904,219.8477,0.2963726
83,47,p50,54.862,62.89489,0.14641988
83,48,p50,131.37398,126.71339,0.03547573
83,49,p50,153.14949,160.05089,0.045063138
83,50,p50,283.762,192.6111,0.32122308
83,51,p50,130.97502,126.50717,0.034112215
83,52,p50,130.47398,125.995964,0.03432119
83,53,p50,282.812,190.27646,0.3271981
83,0,p75,210.98698,232.43013,0.101632595
83,1,p75,158.89902,152.85597,0.038030744
83,2,p75,105.500015,92.9375,0.119075954
83,3,p75,234.66199,220.34596,0.061007023
83,4,p75,87.72399,85.62549,0.023921669
83,5,p75,174.012,181.51422,0.04311323
83,6,p75,376.38705,258.62344,0.31287903
83,7,p75,127.087006,96.11953,0.24367148
83,8,p75,76.42502,83.54488,0.093161464
83,9,p75,205.76198,226.23795,0.099512935
83,10,p75,442.15295,326.2999,0.2620203
83,11,p75,185.18697,198.26476,0.070619345
83,12,p75,202.14896,187.8425,0.07077187
83,13,p75,273.33707,248.22339,0.09187806
83,14,p75,111.68701,93.62498,0.1617201
83,15,p75,158.43704,152.83537,0.035355806
83,16,p75,375.92398,256.4305,0.31786603
83,17,p75,82.787,70.65224,0.14657813
83,18,p75,158.5,152.40793,0.038435757
83,19,p75,358.71793,300.98453,0.16094375
83,20,p75,440.19925,327.74405,0.25546432
83,21,p75,131.74901,192.73106,0.46286535
83,22,p75,210.36201,229.82921,0.09254134
83,23,p75,374.17407,256.88544,0.31346005
83,24,p75,370.762,304.94385,0.17752129
83,25,p75,159.44902,152.19229,0.045511305
83,26,p75,76.28699,93.71101,0.22840106
83,27,p75,81.2245,70.544586,0.13148642
83,28,p75,178.12402,139.88834,0.21465766
83,29,p75,90.06198,144.02199,0.599143
83,30,p75,327.53705,232.51273,0.2901178
83,31,p75,170.38399,193.84798,0.13771236
83,32,p75,127.51201,96.17581,0.24575096
83,33,p75,87.700005,85.70181,0.022784412
83,34,p75,272.974,248.99669,0.08783734
83,35,p75,97.77424,127.81232,0.3072188
83,36,p75,63.648994,84.36752,0.3255123
83,37,p75,345.95,284.79965,0.17676067
83,38,p75,131.124,94.13912,0.28206027
83,39,p75,348.699,284.2945,0.18469942
83,40,p75,277.61206,269.79465,0.0281595
83,41,p75,345.14905,285.91278,0.1716252
83,42,p75,182.487,196.28772,0.07562578
83,43,p75,256.4742,250.02757,0.025135636
83,44,p75,373.86203,255.55649,0.3164417
83,45,p75,158.48698,178.60718,0.1269517
83,46,p75,373.349,256.39417,0.3132587
83,47,p75,68.31199,81.226585,0.18905318
83,48,p75,159.862,153.65388,0.038834214
83,49,p75,181.87097,197.32753,0.08498645
83,50,p75,332.94998,233.07559,0.29996812
83,51,p75,159.499,153.45514,0.03789276
83,52,p75,159.08702,152.86794,0.039092362
83,53,p75,330.2245,230.88298,0.30083025
83,0,p95,247.78157,295.86142,0.19404125
83,1,p95,192.97398,205.44505,0.06462562
83,2,p95,139.11197,130.5071,0.061855733
83,3,p95,287.7175,281.97757,0.019949853
83,4,p95,118.29899,120.68293,0.020151854
83,5,p95,209.16194,231.7143,0.10782242
83,6,p95,481.65225,322.90225,0.3295946
83,7,p95,160.28697,137.22418,0.14388436
83,8,p95,114.41201,117.636925,0.028186798
83,9,p95,246.5246,288.92627,0.17199779
83,10,p95,513.4183,392.8457,0.23484278
83,11,p95,220.83179,258.20447,0.16923594
83,12,p95,252.15004,246.43028,0.022683918
83,13,p95,320.97403,307.95517,0.040560484
83,14,p95,143.225,130.8728,0.08624333
83,15,p95,192.64905,205.42485,0.066316485
83,16,p95,482.79816,320.34775,0.33647686
83,17,p95,118.81201,102.15058,0.14023358
83,18,p95,192.57344,204.85495,0.06377566
83,19,p95,423.27432,366.69586,0.13366854
83,20,p95,509.66193,394.4677,0.22602081
83,21,p95,159.262,252.44557,0.5850961
83,22,p95,246.59894,292.582,0.18646908
83,23,p95,479.09888,320.85245,0.33030015
83,24,p95,436.41196,371.53018,0.14867091
83,25,p95,193.79903,204.5253,0.055347443
83,26,p95,101.26259,135.43546,0.3374678
83,27,p95,117.09948,101.99999,0.12894583
83,28,p95,225.087,187.03168,0.16906941
83,29,p95,115.562004,195.74013,0.69381046
83,30,p95,416.64896,295.8334,0.28996962
83,31,p95,209.26198,252.34204,0.2058667
83,32,p95,160.574,137.1523,0.1458624
83,33,p95,118.262024,120.78591,0.021341443
83,34,p95,321.01193,308.81155,0.038006008
83,35,p95,130.01201,172.57108,0.32734716
83,36,p95,79.44999,122.66248,0.5438955
83,37,p95,407.08212,351.06464,0.13760734
83,38,p95,165.499,135.19463,0.18310905
83,39,p95,410.45084,350.53305,0.14598042
83,40,p95,331.63696,331.52405,0.00034046173
83,41,p95,407.97235,352.40015,0.13621563
83,42,p95,216.66205,255.85068,0.18087447
83,43,p95,312.3102,311.8455,0.00148803
83,44,p95,479.36206,319.06686,0.33439273
83,45,p95,194.27399,232.62799,0.19742227
83,46,p95,479.66196,319.93982,0.33298898
83,47,p95,91.72501,115.78593,0.26231575
83,48,p95,193.81203,205.49585,0.060284257
83,49,p95,215.85419,257.0203,0.19071257
83,50,p95,425.87222,296.50677,0.3037659
83,51,p95,193.62502,205.30138,0.060304046
83,52,p95,193.17395,204.66452,0.05948305
83,53,p95,414.39053,294.0082,0.29050452
83,0,p99,273.10822,347.2377,0.27142894
83,1,p99,217.03696,241.16707,0.11117971
83,2,p99,159.89899,153.7509,0.038449824
83,3,p99,327.5709,336.01053,0.025764346
83,4,p99,141.85004,143.56142,0.012064695
83,5,p99,235.3248,269.26938,0.14424562
83,6,p99,563.4241,375.6103,0.33334357
83,7,p99,182.08698,162.2453,0.10896814
83,8,p99,143.56203,140.44485,0.021713078
83,9,p99,280.61908,341.65607,0.21750832
83,10,p99,567.1166,452.77734,0.20161504
83,11,p99,245.85579,305.03094,0.24069047
83,12,p99,287.1496,295.85477,0.030315757
83,13,p99,356.30002,354.6495,0.004632354
83,14,p99,162.98701,152.20763,0.06613648
83,15,p99,216.92499,242.60703,0.118391275
83,16,p99,566.27637,373.78302,0.33992827
83,17,p99,152.26799,131.87871,0.13390392
83,18,p99,216.32396,240.68198,0.11259973
83,19,p99,470.57645,426.45474,0.09376097
83,20,p99,561.9597,454.04556,0.19203186
83,21,p99,188.73697,300.84073,0.59396815
83,22,p99,270.86606,344.63266,0.27233613
83,23,p99,559.8751,374.29306,0.33147043
83,24,p99,484.04596,431.13785,0.10930389
83,25,p99,218.612,240.4273,0.0997901
83,26,p99,131.74901,166.5578,0.26420534
83,27,p99,149.832,131.75102,0.12067503
83,28,p99,260.84903,219.15858,0.15982598
83,29,p99,139.3485,237.95218,0.7076049
83,30,p99,507.7613,347.17014,0.3162729
83,31,p99,237.2718,300.1775,0.26512074
83,32,p99,182.31203,161.98831,0.11147767
83,33,p99,141.71204,143.62585,0.013504982
83,34,p99,356.61194,355.44336,0.0032768846
83,35,p99,156.3449,214.26906,0.3704896
83,36,p99,92.75756,154.22949,0.66271615
83,37,p99,453.27505,408.33267,0.09915036
83,38,p99,188.29968,165.70013,0.12001902
83,39,p99,453.02386,407.9667,0.099458694
83,40,p99,374.29556,389.72174,0.04121387
83,41,p99,451.1962,409.3047,0.09284544
83,42,p99,240.54971,303.1962,0.26043046
83,43,p99,354.34387,367.17764,0.036218405
83,44,p99,561.8526,371.07944,0.3395431
83,45,p99,221.96204,274.91464,0.23856604
83,46,p99,561.9108,371.9319,0.33809447
83,47,p99,112.48702,140.4384,0.24848533
83,48,p99,217.73912,239.03102,0.09778631
83,49,p99,239.99898,304.0666,0.26694953
83,50,p99,513.26697,347.66754,0.32263798
83,51,p99,217.49895,238.99097,0.09881437
83,52,p99,217.08696,238.7813,0.09993386
83,53,p99,487.7223,345.88614,0.29081333
83,0,p99.9,310.66922,394.82275,0.2708782
83,1,p99.9,254.59918,284.97934,0.1193254
83,2,p99.9,184.43596,187.23082,0.015153527
83,3,p99.9,372.93582,382.2334,0.024930716
83,4,p99.9,172.96307,174.96419,0.011569619
83,5,p99.9,270.54956,309.26395,0.14309537
83,6,p99.9,668.6725,422.90143,0.36755073
83,7,p99.9,208.69998,199.00316,0.046462953
83,8,p99.9,167.774,170.89519,0.018603563
83,9,p99.9,321.8717,388.88815,0.20820856
83,10,p99.9,629.79987,498.07513,0.2091533
83,11,p99.9,282.74167,352.0459,0.24511504
83,12,p99.9,331.8767,341.5543,0.029160142
83,13,p99.9,399.17975,399.49203,0.00078237057
83,14,p99.9,187.70856,185.41127,0.012238562
83,15,p99.9,252.87497,286.0403,0.1311531
83,16,p99.9,669.7834,420.7779,0.3717702
83,17,p99.9,190.25044,160.1207,0.15836889
83,18,p99.9,253.07079,284.38623,0.123741865
83,19,p99.9,526.5468,471.99164,0.10360938
83,20,p99.9,624.1044,499.333,0.19992065
83,21,p99.9,223.99747,347.52194,0.5514548
83,22,p99.9,308.3339,391.93857,0.27114975
83,23,p99.9,657.9551,421.3019,0.35967982
83,24,p99.9,539.91833,477.2867,0.11600202
83,25,p99.9,254.462,284.0549,0.11629593
83,26,p99.9,164.0651,203.69855,0.24157155
83,27,p99.9,187.33003,159.9444,0.14618921
83,28,p99.9,304.63705,258.5644,0.1512379
83,29,p99.9,170.16373,280.45154,0.6481277
83,30,p99.9,630.7893,394.88995,0.37397486
83,31,p99.9,268.18936,345.67734,0.28893006
83,32,p99.9,209.24092,198.6229,0.050745487
83,33,p99.9,172.89896,175.04837,0.012431622
83,34,p99.9,400.5464,400.3223,0.0005594492
83,35,p99.9,191.91275,250.81487,0.30692136
83,36,p99.9,111.71495,188.25917,0.68517435
83,37,p99.9,502.1566,455.54868,0.09281552
83,38,p99.9,211.67151,202.01497,0.04562038
83,39,p99.9,502.56854,455.1535,0.09434539
83,40,p99.9,431.8066,433.31808,0.0035003424
83,41,p99.9,507.0454,456.7022,0.09928739
83,42,p99.9,276.51736,349.8157,0.26507676
83,43,p99.9,406.15167,412.13525,0.014732361
83,44,p99.9,662.1326,418.00735,0.36869544
83,45,p99.9,257.3933,317.96442,0.2353251
83,46,p99.9,670.6021,418.82132,0.37545484
83,47,p99.9,140.43698,171.539,0.22146606
83,48,p99.9,253.78694,282.3451,0.112528086
83,49,p99.9,279.51556,350.77533,0.25494027
83,50,p99.9,607.91766,395.4826,0.34944707
83,51,p99.9,254.07674,282.30768,0.11111188
83,52,p99.9,253.02501,282.06015,0.114752054
83,53,p99.9,564.34937,393.48343,0.30276626
83,0,p99.99,340.87283,438.7687,0.28719175
83,1,p99.99,285.93604,326.56345,0.14208567
83,2,p99.99,218.62395,222.94475,0.019763589
83,3,p99.99,411.50024,427.05807,0.037807584
83,4,p99.99,222.18518,209.97455,0.054957032
83,5,p99.99,311.27438,346.58554,0.11344063
83,6,p99.99,765.5907,464.1652,0.39371628
83,7,p99.99,233.85887,237.8762,0.017178416
83,8,p99.99,184.38698,205.49042,0.114451885
83,9,p99.99,399.94452,433.7899,0.084625125
83,10,p99.99,695.9634,535.68146,0.23030221
83,11,p99.99,312.63025,397.09857,0.27018607
83,12,p99.99,380.7016,387.02917,0.016620874
83,13,p99.99,440.03268,435.48056,0.010344982
83,14,p99.99,221.3577,220.92393,0.0019595623
83,15,p99.99,285.66647,327.4382,0.14622557
83,16,p99.99,751.41754,462.4807,0.38452232
83,17,p99.99,223.94316,192.52693,0.14028662
83,18,p99.99,284.96692,326.04187,0.14413941
83,19,p99.99,585.86786,511.49097,0.12695163
83,20,p99.99,676.8572,536.5202,0.20733619
83,21,p99.99,250.52603,393.0597,0.56893754
83,22,p99.99,328.45465,436.51456,0.32899487
83,23,p99.99,741.4746,463.0077,0.37555826
83,24,p99.99,600.18427,516.97253,0.13864362
83,25,p99.99,286.08548,325.66702,0.13835561
83,26,p99.99,186.74263,243.43723,0.30359745
83,27,p99.99,221.70743,192.34973,0.13241637
83,28,p99.99,343.39108,298.94696,0.12942713
83,29,p99.99,199.13995,324.27185,0.6283616
83,30,p99.99,746.66656,439.07767,0.41194946
83,31,p99.99,303.6931,389.79773,0.2835251
83,32,p99.99,232.6886,237.3568,0.02006197
83,33,p99.99,221.6498,210.07176,0.052235723
83,34,p99.99,442.6604,436.2197,0.014549971
83,35,p99.99,231.08153,289.91437,0.25459778
83,36,p99.99,153.28973,226.45781,0.47731888
83,37,p99.99,544.823,497.05145,0.087682664
83,38,p99.99,236.33134,240.79381,0.018882275
83,39,p99.99,540.6531,496.78104,0.08114636
83,40,p99.99,501.29794,473.1453,0.056159496
83,41,p99.99,555.9019,498.01276,0.10413557
83,42,p99.99,309.507,395.03934,0.27635026
83,43,p99.99,452.26526,453.9167,0.0036514997
83,44,p99.99,761.20544,458.54794,0.39760292
83,45,p99.99,296.38806,358.84317,0.21072078
83,46,p99.99,766.10596,459.2857,0.4004932
83,47,p99.99,167.67432,206.91138,0.2340076
83,48,p99.99,285.91196,323.6531,0.13200271
83,49,p99.99,312.22177,395.75723,0.26755166
83,50,p99.99,672.83307,439.58032,0.34667253
83,51,p99.99,287.10068,323.64755,0.12729633
83,52,p99.99,284.94144,323.44406,0.13512468
83,53,p99.99,653.5748,438.12143,0.32965374
83,0,p99.999,358.10474,596.7247,0.6663412
83,1,p99.999,312.65942,420.06613,0.34352624
83,2,p99.999,265.6438,272.36304,0.025294185
83,3,p99.999,423.63477,578.3905,0.3653046
83,4,p99.999,321.39203,254.30295,0.2087453
83,5,p99.999,386.70258,449.08395,0.16131616
83,6,p99.999,852.10345,634.5263,0.25534123
83,7,p99.999,260.93756,292.32608,0.12029135
83,8,p99.999,206.67981,248.24501,0.20110917
83,9,p99.999,467.75967,588.1272,0.25732768
83,10,p99.999,790.58923,753.38806,0.047055006
83,11,p99.999,329.68005,530.7118,0.6097783
83,12,p99.999,402.39804,516.1308,0.28263748
83,13,p99.999,495.9481,583.86035,0.177261
83,14,p99.999,273.50662,268.74716,0.017401636
83,15,p99.999,311.11014,423.32593,0.36069477
83,16,p99.999,812.258,631.9234,0.2220164
83,17,p99.999,247.07568,235.8558,0.045410693
83,18,p99.999,308.02518,419.23456,0.36103988
83,19,p99.999,629.5707,713.945,0.13401878
83,20,p99.999,695.36646,755.2753,0.08615434
83,21,p99.999,279.59204,524.9481,0.87755024
83,22,p99.999,358.10867,592.32837,0.6540464
83,23,p99.999,830.0909,632.8297,0.23763806
83,24,p99.999,622.74695,722.43286,0.16007447
83,25,p99.999,317.67072,418.62338,0.31779027
83,26,p99.999,208.55603,304.35037,0.45932186
83,27,p99.999,232.66531,235.64821,0.012820482
83,28,p99.999,386.47247,377.57828,0.02301377
83,29,p99.999,322.79877,421.9466,0.3071506
83,30,p99.999,833.6461,596.46,0.2845165
83,31,p99.999,349.92978,520.7738,0.4882238
83,32,p99.999,257.63528,291.49158,0.13141167
83,33,p99.999,320.8558,254.44006,0.2069956
83,34,p99.999,491.2436,585.0485,0.19095397
83,35,p99.999,289.22824,374.52554,0.2949134
83,36,p99.999,196.52907,281.39026,0.43179965
83,37,p99.999,574.93115,689.12646,0.19862437
83,38,p99.999,248.7653,301.02573,0.2100792
83,39,p99.999,611.77295,688.7159,0.12577045
83,40,p99.999,560.4839,653.62134,0.16617334
83,41,p99.999,609.3561,690.6837,0.13346493
83,42,p99.999,323.87347,527.84845,0.6297983
83,43,p99.999,483.84433,621.64746,0.28480887
83,44,p99.999,848.92505,624.6379,0.2642014
83,45,p99.999,371.78427,466.59567,0.25501728
83,46,p99.999,907.7798,625.8855,0.31053156
83,47,p99.999,191.23157,250.24419,0.30859244
83,48,p99.999,313.61703,414.23032,0.32081568
83,49,p99.999,328.85785,528.9996,0.60859644
83,50,p99.999,743.1656,597.2197,0.19638401
83,51,p99.999,312.69424,414.26538,0.32482576
83,52,p99.999,312.04187,414.03952,0.32687163
83,53,p99.999,703.9544,594.8491,0.15498912
12,0,mean,503.92722,165.48042,0.6716184
12,1,mean,131.73381,182.70526,0.3869276
12,2,mean,131.39555,181.02281,0.37769353
12,3,mean,76.71919,142.56808,0.8583106
12,4,mean,1072.8544,143.80334,0.8659619
12,5,mean,68.51064,73.06934,0.06654
12,6,mean,159.82411,189.24478,0.18408155
12,7,mean,131.00543,183.38812,0.39985132
12,8,mean,82.83161,122.72094,0.48157132
12,9,mean,1065.47,143.04169,0.8657478
12,10,mean,1094.1476,91.08861,0.91674924
12,11,mean,110.18574,136.07967,0.23500252
12,12,mean,515.2022,164.57394,0.6805644
12,13,mean,79.17552,88.619896,0.119284034
12,14,mean,1146.2227,74.284935,0.9351915
12,15,mean,1062.4824,141.69005,0.8666425
12,16,mean,82.44435,123.77009,0.5012561
12,17,mean,85.6604,74.417915,0.13124484
12,18,mean,1066.4727,143.3244,0.86560893
12,19,mean,519.9482,164.54079,0.68354386
12,0,min,57.187,55.12711,0.03602028
12,1,min,50.425003,56.43177,0.11912274
12,2,min,48.938007,56.374977,0.15196717
12,3,min,15.724998,22.12428,0.40694964
12,4,min,31.612003,32.48435,0.0275954
12,5,min,21.737001,20.62656,0.051085293
12,6,min,45.35,44.838394,0.011281252
12,7,min,48.875,56.611897,0.15829968
12,8,min,36.149998,38.52564,0.06571627
12,9,min,32.812004,33.311268,0.015215874
12,10,min,15.85,16.0819,0.014630914
12,11,min,35.275,39.74594,0.12674522
12,12,min,50.725,55.06088,0.08547819
12,13,min,15.174999,17.644823,0.16275609
12,14,min,24.762999,20.284988,0.18083471
12,15,min,31.175003,34.18662,0.09660351
12,16,min,35.225002,38.581776,0.09529519
12,17,min,19.15,20.312408,0.06070018
12,18,min,29.537,33.16036,0.12267184
12,19,min,50.788002,55.056465,0.084044695
12,0,p25,202.93803,131.30489,0.35298038
12,1,p25,101.98697,144.29442,0.41483188
12,2,p25,101.67497,142.8299,0.40476942
12,3,p25,51.925003,110.10058,1.1203768
12,4,p25,151.09999,113.53751,0.24859351
12,5,p25,45.1,52.443695,0.16283143
12,6,p25,132.82501,156.46483,0.17797709
12,7,p25,101.575005,145.07503,0.4282552
12,8,p25,63.63749,92.87064,0.45937002
12,9,p25,142.79999,112.99315,0.20873141
12,10,p25,72.94999,67.6337,0.07287586
12,11,p25,78.812996,104.31528,0.32357967
12,12,p25,219.38704,130.48515,0.4052285
12,13,p25,49.937004,64.6479,0.29458916
12,14,p25,136.02496,53.229298,0.6086799
12,15,p25,139.35002,111.837234,0.19743657
12,16,p25,63.374992,93.74015,0.47913468
12,17,p25,53.675003,53.317806,0.006654799
12,18,p25,144.20003,113.20212,0.21496463
12,19,p25,219.96272,130.47173,0.40684623
12,0,p50,335.03793,159.15123,0.5249755
12,1,p50,127.43103,174.07477,0.3660313
12,2,p50,126.67498,172.1508,0.35899603
12,3,p50,69.88801,135.57468,0.93988466
12,4,p50,221.51204,140.78654,0.36442935
12,5,p50,60.987995,67.769485,0.111193895
12,6,p50,155.83801,191.58739,0.22940087
12,7,p50,126.800026,175.057,0.38057554
12,8,p50,77.69999,115.153244,0.48202395
12,9,p50,215.275,140.42146,0.3477112
12,10,p50,128.80002,84.87033,0.34106898
12,11,p50,102.73801,128.40352,0.2498151
12,12,p50,349.6871,158.14415,0.54775524
12,13,p50,68.45001,82.15178,0.20017183
12,14,p50,232.47498,68.671646,0.7046063
12,15,p50,211.86195,139.33905,0.34231204
12,16,p50,77.487015,116.23295,0.50003135
12,17,p50,76.81301,68.764404,0.10478181
12,18,p50,216.213,140.58441,0.3497874
12,19,p50,354.68106,158.15471,0.5540931
12,0,p75,746.338,194.18283,0.73981917
12,1,p75,156.92201,213.11847,0.3581171
12,2,p75,156.47498,211.18065,0.34961295
12,3,p75,96.599976,161.337,0.67015576
12,4,p75,2560.8635,167.42734,0.93462074
12,5,p75,84.856,88.099335,0.038221598
12,6,p75,182.53696,218.77994,0.19855142
12,7,p75,155.84676,213.86438,0.37227356
12,8,p75,96.612495,145.44614,0.50545883
12,9,p75,2552.0625,167.01463,0.934557
12,10,p75,2616.2996,105.67826,0.9596077
12,11,p75,135.09998,160.05879,0.18474329
12,12,p75,759.21234,193.18146,0.74555016
12,13,p75,101.65001,104.1694,0.024785042
12,14,p75,2633.9495,89.25373,0.9661141
12,15,p75,2549.4001,166.01036,0.9348826
12,16,p75,95.912964,146.62091,0.5286871
12,17,p75,106.137,89.39906,0.15770125
12,18,p75,2554.4497,167.23326,0.9345326
12,19,p75,757.1688,193.16322,0.7448875
12,0,p95,1287.8876,250.37685,0.80559105
12,1,p95,202.2351,274.84174,0.35902095
12,2,p95,202.76036,272.43527,0.34363186
12,3,p95,136.21204,213.81088,0.56969154
12,4,p95,2777.3638,218.28638,0.9214052
12,5,p95,130.16301,125.346115,0.037006617
12,6,p95,227.26204,274.73035,0.20887041
12,7,p95,200.67496,275.52576,0.37299526
12,8,p95,133.15002,196.09308,0.47272277
12,9,p95,2770.8994,218.09749,0.92129
12,10,p95,2764.5251,144.15417,0.9478557
12,11,p95,187.28702,212.67082,0.13553429
12,12,p95,1303.5782,249.1987,0.8088349
12,13,p95,156.49998,145.27786,0.07170683
12,14,p95,2792.4624,127.21802,0.9544424
12,15,p95,2767.7131,217.39833,0.921452
12,16,p95,132.31198,197.5443,0.49301898
12,17,p95,162.28755,127.42313,0.21483117
12,18,p95,2771.8247,218.3032,0.92124206
12,19,p95,1324.4521,249.15123,0.81188357
12,0,p99,1507.8201,300.76904,0.8005272
12,1,p99,239.38701,322.99802,0.3492713
12,2,p99,239.98796,321.09406,0.33795905
12,3,p99,164.175,224.71129,0.3687302
12,4,p99,2848.6494,247.26904,0.9131978
12,5,p99,166.04562,156.62875,0.056712568
12,6,p99,262.36203,306.5182,0.16830242
12,7,p99,237.5717,323.52405,0.36179543
12,8,p99,163.92253,240.23466,0.4655378
12,9,p99,2843.1882,248.38637,0.91263807
12,10,p99,2810.6367,162.54565,0.9421677
12,11,p99,224.645,253.4908,0.12840617
12,12,p99,1531.1604,299.84998,0.80416816
12,13,p99,193.54997,168.10913,0.13144326
12,14,p99,2848.7678,158.23257,0.9444558
12,15,p99,2840.7004,249.28929,0.9122437
12,16,p99,162.93542,241.42159,0.48170102
12,17,p99,263.01035,158.43361,0.39761454
12,18,p99,2843.8625,248.30505,0.9126874
12,19,p99,1537.212,299.83676,0.8049477
12,0,p99.9,1744.0393,343.5287,0.803027
12,1,p99.9,282.49216,370.9047,0.31297338
12,2,p99.9,286.92273,368.53018,0.2844231
12,3,p99.9,214.72498,268.42026,0.25006533
12,4,p99.9,2913.8867,289.346,0.900701
12,5,p99.9,211.4675,189.34705,0.10460448
12,6,p99.9,303.13803,351.1461,0.15837026
12,7,p99.9,283.77612,371.31866,0.3084916
12,8,p99.9,199.58862,281.2329,0.40906286
12,9,p99.9,2909.8213,290.53314,0.9001543
12,10,p99.9,2856.1504,196.2738,0.9312803
12,11,p99.9,268.38443,296.0343,0.10302341
12,12,p99.9,1748.711,342.46808,0.8041597
12,13,p99.9,233.14995,204.25146,0.12394804
12,14,p99.9,2917.4456,191.47704,0.93436825
12,15,p99.9,2907.2031,291.6167,0.89969164
12,16,p99.9,203.19055,282.67386,0.39117622
12,17,p99.9,421.76093,191.71838,0.5454335
12,18,p99.9,2909.2368,290.4531,0.90016174
12,19,p99.9,1776.899,342.45547,0.8072735
12,0,p99.99,1918.4966,386.18362,0.7987051
12,1,p99.99,308.91116,415.50284,0.34505606
12,2,p99.99,332.74258,413.2609,0.24198377
12,3,p99.99,244.84999,303.13583,0.23804712
12,4,p99.99,2998.826,328.47363,0.8904659
12,5,p99.99,254.32256,224.99957,0.11529839
12,6,p99.99,334.26297,388.84167,0.16328073
12,7,p99.99,328.5962,415.56998,0.2646829
12,8,p99.99,248.44977,324.5271,0.30620813
12,9,p99.99,2997.9016,329.6411,0.8900427
12,10,p99.99,2940.5122,231.40599,0.92130417
12,11,p99.99,311.91608,338.56613,0.0854398
12,12,p99.99,1911.6598,385.2826,0.7984565
12,13,p99.99,280.81534,241.645,0.13948786
12,14,p99.99,3124.9153,228.27458,0.92695016
12,15,p99.99,2993.9407,330.88474,0.88948184
12,16,p99.99,261.9965,325.912,0.2439555
12,17,p99.99,467.10767,228.51588,0.5107854
12,18,p99.99,2995.3145,329.56558,0.889973
12,19,p99.99,1967.3932,385.32864,0.80414253
12,0,p99.999,2236.6755,516.69006,0.76899195
12,1,p99.999,363.4562,558.8833,0.5376909
